OTUID	taxonomy
34eef7a68a72ecd86827c4fe5056cf99	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group
b9d141259fff65e10c844d40fd22a031	Unassigned
345c3130a5ce0fb071ac9f455565fbe8	Unassigned
bba4b9964afbc89a6bb4b6d7f2c3b0b7	Unassigned
dbc66054f5f2665e8afb7a612e619bf8	d__Eukaryota
4ba0302ed807be2bfd5096147252e66b	Unassigned
ccfbca06899cead0ee2d81154b151dbc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
5b970ba7ed3cb7a355e37a545c19524d	Unassigned
dbcb477b6feff13800a62c546bcc3cab	Unassigned
da9a4be9963455baf1f5b8207fff44a9	Unassigned
88fca6e789ffef8edcb6e348ea597bb0	Unassigned
6cb3a79e35eea6dfc406f6e459f83701	Unassigned
87a94fc7c918f10880d526a2cb5c38c8	Unassigned
d6354d902d4c916a8708ca596f9b4080	Unassigned
307bbc00c73c5b9efe7e5cf6933f1b48	Unassigned
a3b48a45c6695e89d7b2f497e7561b09	d__Bacteria
d8522eca30210b3db51939937f0dece7	Unassigned
44f552b841d80d35feb6e5b91b9816e3	Unassigned
c86cac0a800272146c0ad744de3a70fa	d__Eukaryota
ace520ce307680f7903157546234cc6a	Unassigned
5845abd888a7435009ac2f572497e984	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas
90efe89ee76caaa01c9e7d6b19d73805	d__Eukaryota
5b7379a32a6d5030d543623df704d5b9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
c138a162185a0ba02d336e74bd91c3dc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
2e8eab42c4ca7314601758f34277cc69	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
b2cfe7e5bc80d54c773102a80e1315e9	Unassigned
5407f8cdcb29102cf3761e62b0548b2d	Unassigned
fd61de9e813d7540d7418d89850bd851	Unassigned
bef71b6ebb9671075aed9b1d2de9bfbc	d__Eukaryota
4f7dcf39fe6f4835f6d069e487563151	Unassigned
99adf8ddd4ec19c64f58e1d603e1d502	d__Eukaryota
e0a4bde2792896553d2bf3f1f12545f7	d__Eukaryota
faac44359b7d7148adc9ab6cab3ac61e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus
c2e70bc7967e26a278f0b539bc88d2e7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus
813b5320c3be10c1423dab95b561c41e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
52aa90b6f4c6925857197eaba25e6699	Unassigned
bd46e846c38979b934cac06d9d1e78c2	d__Eukaryota
88c5102a691cb51d1fc4bf6f6e5c6758	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
012ac5a97bbf685deb8bf7f479acd605	Unassigned
10d1e4322044070b611053f30eb9a46e	d__Eukaryota
88978556381f95cf9d9760724753b598	Unassigned
e18f56e28dedc0376659945b44f402ae	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group
a15d8a998afafdf381086a763bff86a3	Unassigned
75389847654091bb0171c97b2072f1ff	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium
1f49d5ce0c661b140306b1d67c75f79e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
1106827c3ce0f3df5cff0ec509b61b09	Unassigned
a1829324044e9a7890d5245f637c00f1	Unassigned
4e5b80db808f48ff6aa74246dc5499d8	Unassigned
f5f94d1c1cebd9226c5185301aeccf53	Unassigned
e04c8ec6fad94cd4510b8d6cfd171e65	Unassigned
bda49707cb1ff640d758e22abb109215	Unassigned
ad6af86ce64371dfb61d575cc584ba4a	Unassigned
ab619bf539308c4cd199285c55a9b9d3	Unassigned
35f85ea642136e4dbb3a83d3a34c438e	d__Eukaryota
9cc81cbaabfcfe3d160709db7491786a	d__Bacteria
4bde587ec89e65776e72222cb96cb9ca	Unassigned
9626ecf3b10319e6dc1c40b76a812d7c	Unassigned
876b2f1488c64056ac9c2763ab62b33b	Unassigned
947485d71e645b52183f0c09cab7acc9	d__Eukaryota
5236ab42f0074025d612c066b169d190	Unassigned
66941d0001294561d7c4625efa6c31d2	Unassigned
48bad7ee743b77fa3bd4320a3a29e407	d__Eukaryota
f6920fd14b3897994c8a6d19f2ae91a4	d__Eukaryota
98e8f93bd5117b0f370d22ff5ceb5568	Unassigned
33220d99da47283b998f3ca0daa1735c	d__Eukaryota
8879c7222a531bf4d05d2cea3cb242b6	Unassigned
2d537e762712d878ca1d8805d6c5ac57	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_finegoldii
042a39034340adaed9534c9ad0e3204c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
389f792f3796cb47c43acd63bf81214f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dielma
796b8c09d4891044d34a7b1e7ae73fdb	Unassigned
f4753bceb33b645005a3274e9c68ed78	Unassigned
91d70956a692ff8a861b7a4067d6c577	Unassigned
13742122c816c6c3468fbea40546485e	Unassigned
3b7e104114372145d146eb1e4603376f	d__Eukaryota
f2b7b203d634f7c3e69fb9431e87a518	Unassigned
9df40e7b2519259793c0907a8dfca13c	d__Eukaryota
bf821fb276a1acc83f9b5ae40af547e6	Unassigned
8d37b39a9cfadade3685549e7bbb6e2d	d__Bacteria
28922023a7b5aa615618e87fdca26402	Unassigned
8641b3e5ed144d406cc8be7e01ad684e	Unassigned
3904ca6f39659cf08881dcfca2e4707f	Unassigned
62fe080512f68a99fe5ab296139e4258	Unassigned
bb3239a4920e154127f3b86052a9854b	d__Eukaryota
ac58e7d15fb3e68e9c2fb5eb7ecfd023	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium
453d0950c804eb2bec8e4bb52ce5b186	d__Eukaryota
a93b5462f454d49e2217727c2b6521d0	Unassigned
a3348d5ab1941a17b726a1c1a3950141	Unassigned
9cedfbfd99c05a96b541b74324e09f78	Unassigned
9e3ce7aad76917f5b0b39f45149a504f	Unassigned
122809530c19b90616b1bab73b3c9004	Unassigned
c59cabaf41c933476754fba650f13d5a	Unassigned
bd59a87de86d3031c2fcae97c5a3691f	Unassigned
c9aadaee3a9ab8195b62d877e7240a43	Unassigned
63e1a09275f1d3552fbd2f6d551d6bc9	d__Eukaryota
bd39d50acba16f6a1e83d737c5e58aaf	Unassigned
4755f380b100f8bb6839858b7e4fc617	Unassigned
9d552c4e57a6fa0c54102e6bbcd038f6	Unassigned
8e80feec2be7fd8edee0357ab574f2c7	Unassigned
13b1e82cf4cc37333b533cd88e990aae	Unassigned
cadab53b94516ec1a4a568e96e108dc2	Unassigned
b7d5df61072e91415ad365e511115b84	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium
4d01387d6d0a5e6483bfc2245b2ef187	Unassigned
02a58e0a9831eef8bcf9c9a83324a77f	Unassigned
b351942343d070f40ec3c714a593e2d9	d__Bacteria
9c48574dd8973c45f1db4df71ade996d	Unassigned
25060efe9fd254a1d4e514a036d72159	Unassigned
d2cd8c2499e52afb9b9dccc2ba2c22dd	Unassigned
70fffcbbc826c53c1addca2cb84702bf	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dielma
1dd514c7ec88cbff4716f78d7a9cd022	Unassigned
f5e7bd690315fef4ccc7f49436091c88	Unassigned
254abfebb581d90fbc89b204e937a307	Unassigned
201ceb58e21c293b0f3b3b1939f563e0	Unassigned
0a41079a0d205fa3ee786a060ba4ab0c	Unassigned
318e41b901e3c3245288c1d5d5db143e	Unassigned
6c43439a6316628262f6a69b04000013	d__Bacteria; p__Firmicutes; c__Clostridia
fb9ee5e1f3d6f336df7ffdbd1c972c33	d__Eukaryota
58ba370eeb01cadf0cca2649672cf2cd	Unassigned
0cf831c5c71032f2e19e8ee0daf9c193	Unassigned
114a9342cd3b7a7617ac78813094e517	Unassigned
a269d21d2571e8bf5a7b46a3ab71bd66	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae
6e8e044f730f08490ac336c8cca2c62b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
73747d352d8a63a62b1ff6731336d8b3	Unassigned
190ea7aeefedc87c4ba327351c152ad4	Unassigned
27fc5efb31a011489efe4cec400b724f	d__Eukaryota
275bfe7a3cd64dab8932d6862839c6dd	Unassigned
6103565f79d9fc6a8c5fd3c4a50c631b	Unassigned
58a3d1555a71c68d79026b8a24de4672	Unassigned
af14b964fb966e1f891e4fd79a3f546f	Unassigned
c06ba90f3725745416d438b026899723	Unassigned
3bd88daf065fb75cced8856762562e07	d__Eukaryota
854ad28a1b84dabe84326738a43c2cf8	d__Eukaryota
8ed614481ee8a8c33b2f746ddb628b51	Unassigned
bd00eda208b88adf4e8e1d15836cad9c	d__Eukaryota
06602c359ffc1b585f79ec286febe648	d__Bacteria
cc64d4085afadbdb202debea0242fd47	Unassigned
2c03c515b7e323faa0fef49b9d54804f	Unassigned
4b3f946d7e2add1616052408a6bbdaa1	Unassigned
64acaf928ed2ceb2f0f430ff7981f22d	d__Bacteria
99d296b974a40bbda3f3a0e49ef25bf2	d__Eukaryota
43f35cc23e8b08f068b44610619d416c	Unassigned
378fc375a1b06d365d5292144233e3bd	d__Eukaryota
061e3cf9a6fe554ccb5ccc94a3ba2723	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella
50ebd04f6140a9e00e7027ca0178b410	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Hungatella
377ed25291ef20c8912a726d8da13a7c	Unassigned
be1414b2d52ab7a9b2eb83fb16a19a21	d__Eukaryota
9f5d2598cd645507a28a019c5240cb7b	Unassigned
46fec57deaa25f48ed41a739562d5884	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
f2eb095cb92c5c08764393a4aa9c6ad7	Unassigned
b39a90f3ddef5f4cdd433e8063eadb0e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus
9b9085c4761bebc27285f49564f18337	d__Eukaryota
52521a46fe0271c4fe7dbaeeae7e0242	Unassigned
ddd3e2b92700248404734775ea2ed432	Unassigned
902e87c381327de6b0ee5796e6525266	Unassigned
7ec6c9b65cc269fcfd5de71cf4e39214	d__Bacteria; p__Firmicutes; c__Bacilli
14a253d769ad1ed8c2d269a69b392bf9	Unassigned
7f3eb5717df50821793a11049e692dfb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum
9a9ca71b5ce57d4824fbc853da6671ae	d__Bacteria
c67b97af9a6b2e6f645908a26596ff66	Unassigned
d5c86422604753beae173290d8c03904	Unassigned
05fbce04aa22b1f1c0573ed21bf260e3	Unassigned
4e5f04daf3dcebddf468fbabfbd3c12e	d__Eukaryota
34e95ab4d3965b67de9fc4f81aa212ac	Unassigned
8cf21bb41fcdda241103e600ea54dc57	Unassigned
4bdbd46581a5dae8742b544bf77e73a4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1
2bf23431348515c39acab58d613ac441	d__Eukaryota
a9b884569b91a2e51c535e8970ba3790	d__Eukaryota
e8631ee2105ee54e068a4fdbbe215b1a	Unassigned
d7ffb24ed25d2c6d20010ef23067bcdc	Unassigned
b97c93a64785ad95807d32476e3bb77c	Unassigned
309a46c936d300aad8327c0d028b831c	d__Eukaryota
26dcc85d8068982ea07d41a437e06d26	Unassigned
3e18358bb42b7d8e63732edfe8f1161d	Unassigned
c7f0fbb996cfa66bf3bc9c2926895953	Unassigned
cb7eddac5a3cd1b2aeeb9a61fed73901	d__Bacteria
2f2b8dc644f1cfd0add99a173c8cb7db	Unassigned
c800b2f6e29462dde1831d0bed05282b	Unassigned
70cf71166bcec944b27a822de3139f23	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia
c5defe9975586c8cd07297049112d6c4	Unassigned
9183237582ea673e2d4152301f26e611	Unassigned
d31983b0d11ddef34d3a512d38adc7fc	d__Eukaryota
707a5568d18449a53203431fbf3e828c	d__Bacteria
ae28d86c657b4f1de1a41a3d71b264bc	Unassigned
7537bd7a89826b5827e23d84f4f0d0bc	Unassigned
dbc18590f340e4f0ab64055fcdc26acf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
15f42300f7e8a161816161aa08fa9683	d__Bacteria; p__Firmicutes; c__Clostridia
5d6de9cf26fc255ee71aabfe907783e1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
11650d42e7ebab677fca2a537e9085ae	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae
9281c151cf2afb025f961d19369af00d	Unassigned
716a4d7db132dceff6a1d4b407b91bc7	d__Eukaryota
5ca5fa3b78b88525c29251ac12be3897	Unassigned
ea143c8112372de1f6e84f7126428a75	Unassigned
b3fe3e0d20c1c347d90ebcd418020909	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales
269a9873303bf447774691ae95c0badb	Unassigned
e3f4d6639ecc9101a18b65c2ebc4874e	d__Eukaryota
30065c0e7f1c4dc9937401722900ce16	d__Bacteria
ac2195d83322a9ec25cb599ede32c49e	Unassigned
82df06278aa4a41a4e94106430d82897	Unassigned
b9ffcac7a3444c94ce801c2661db52ac	d__Eukaryota
55bc7c73ba2d5f89473c1c0c037a6d2c	Unassigned
23a486c2d13984b95477c1b1761fc845	Unassigned
c9bff4e1c6f3dda163984ee85babd286	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium
c37d919314d909516978ddc124dafdb3	Unassigned
207ef74c95af0b3be16f6639f5bc7310	Unassigned
05f5de886ffa9c2d5d8a9fb9557446f2	Unassigned
c5a1f6b635ecae511cbf393046733973	Unassigned
3a9d71cffb3d7fa8fcac4076fc41b4ce	d__Bacteria
deb3ebd2507ccdcde4d89553205904a0	d__Eukaryota
f448a7a9dc3f9cd868bbd6c2a1dccf10	Unassigned
7ec1c980c57fa28e20b8f639ca919623	Unassigned
6c6bf5aca6d6c60d2ddf59a524c29e72	Unassigned
38801ac8ab077286d6aba5158d13348e	Unassigned
d0cb20e759df040c1847bbb7ffbf0534	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
5ee1a17cb2b7fbe9d9e9c6d351b92ed7	Unassigned
5afb474ca584d094c1c36aa3837bab0c	Unassigned
f11a04b57385fd7bbb88c3de33c92dd7	Unassigned
e2c3f9a75180fb4755c991c3931c3367	d__Eukaryota
f0bbadeb15ac025dfae1ade7d2888a9d	d__Eukaryota
b35b44c320f6496079f5e88e41232891	Unassigned
625946a0a3796cabaab09683557d0b16	d__Eukaryota
e0d211b6269dbf868e9d8e577a568174	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae
d7b0b4cf696af5dd5c2bf9c86e491264	Unassigned
5282eb1383262d23c97deca030a48624	d__Eukaryota
5e0ef4d59f9d2002bb999ded2f48db5f	Unassigned
6a1c5a38ac52c8a9ef9680129a2b8040	d__Eukaryota
d61c5f018cae32c2c2d02f6fd48a6e18	d__Eukaryota
00569dea56be6ce706fbcca69df762ad	d__Eukaryota
3ef2276fcc9799ee00969485c7e9d4b5	Unassigned
340879586dc77a82dd477a1745454150	Unassigned
f2a180850cdcc7b43a46fce9e35f85b7	Unassigned
c05b13a6e835e127e2bc1abc11c56cbc	Unassigned
e5d1f4f59cb9df66d1eafd555dfe701a	d__Eukaryota
cee4c0ad0fbcc32b6a04d9316be2f86e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_finegoldii
94e683e2949860d184a749b1f71bcf95	Unassigned
0100d720c32ff6abb97dff94372b581f	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella
b53479aaa71c95d91759262aaac96e5c	Unassigned
77bea6a69fcfd202f596516dfa52baf3	Unassigned
b0d8cff62fa3c10c771c348ebe697a82	d__Bacteria
e1b30b7b8bd377a27a10bc86c072df6d	Unassigned
1e1214704f66f351cde095d683f8d421	d__Bacteria
a9b8eedb3115402cf9ebe6e033d79a4a	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__Akkermansia_sp.
a98c6d0aaf89f70b713478f2b86b2a2c	Unassigned
c5aa69a2bf6f963cc86a40f78dc3a5f7	Unassigned
6e122794be31532c090396e25d9cae0a	Unassigned
5fc199fc2e7f495dd6e64f3aafd7d708	Unassigned
a65cd24a516dbe34c5b9c9691768677b	d__Bacteria; p__Firmicutes
d4dffdbac14698fba3d23850396368d0	Unassigned
e92dee4e859f2731d9435002f6cef9c6	Unassigned
946ecc9ffe36f6d399b97729d23f0201	Unassigned
18ab11f84cb6c083bd6ce00738330aae	Unassigned
8b234970cf4319638ac13d3b92a7986e	Unassigned
cd32fad45836946e43a8afc8923c4977	Unassigned
7bd1b3d8b30a9bf80c0bda4e8cdbfecc	Unassigned
23ed32ce51b042dd766a880e118f69a8	d__Bacteria
e026a8afd748b13d3cd036a77b5e718b	Unassigned
0c4cb9880186b84249ffa191d1b16662	d__Bacteria
8d76f31f50c92c0a893070f5d1fb9825	Unassigned
804b22e4e84db1eb403748357622b4b4	Unassigned
d7d6bf97e8fa10955a778203d448c95a	Unassigned
e3bb09011fef53c758545f2cafbc907d	Unassigned
e7a5be85b4d1286f6cabe7365e2bb3be	Unassigned
bc144c707795d1c0985473d11e5c4e58	d__Eukaryota
31ddd81fd6d65f71a538c95e6b9e6ddd	Unassigned
08e363f6661ed997a05b671df2bed8c0	Unassigned
a15fd2051979ac12115b099f33403722	Unassigned
048af9180c534598e8e5d6e82086303d	d__Eukaryota
02ad320b1f1cec835ea1a31af8eac6e0	Unassigned
a8a8488b8059507a601b5001b1284eec	d__Eukaryota
02025bab8351d0f799b7ef49b613e0d8	Unassigned
8577472623f862d3789db777b64e7e9b	Unassigned
440cd3c6bd1365a977d7407e114cec31	Unassigned
37d25ddd58ec7bd87118a9cf638b974c	Unassigned
32da1e9a6d996cc89aa25f43480a48e2	d__Eukaryota
34ecc962e95c690154304e602f2f6f5f	Unassigned
06935c88f2eebbd41e7780708898b03e	d__Bacteria
31b150e1aa7241c16ed15ed114e29f7a	Unassigned
12948b5fed0f48cf1b87c4eaef688c60	Unassigned
5b442d008ef167bc0638eb3ee6d73859	Unassigned
0b71006be2377ba80d79181cac2d2e92	d__Eukaryota
77f8a15d27661a12c77f4a24cfb86a3e	Unassigned
c67f1e4613c589f030694b5e70a9ad75	d__Eukaryota
c65430e5fa2238a2c33408adc4663128	Unassigned
53aa57d758ef65dce556887d9dff5217	Unassigned
336ab118d842e8d6b845c9edf66f5f86	Unassigned
2fe3987882e93b6b901dd61047e14e3f	d__Bacteria
ff740cc84913e3693e76125483483ec7	Unassigned
25dded2ca4feb8e59b47a394bfdc5ebe	d__Bacteria
fbe2c81b74ba9744d94585b77bdcc5bd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__Anaerotruncus_sp.
1a541d775f47670faa39a51033246b75	Unassigned
4e22702ebecee9d1ca92e000e1ad4a75	Unassigned
f2faaca2dbfac10508e4fbbc0b608efc	Unassigned
6a0e146066e84cb137308599df5daf06	d__Eukaryota
bcff99e04906bef06e72fa0bc3440c6b	d__Eukaryota
31c8f8599cc23402f91822192ebe2db0	d__Bacteria
fb8f473054eedf5ed5108373062357ea	Unassigned
3c858a31ba6be90c1af46d8a84d71335	Unassigned
a980254fb012988c2fb64c4baf7348f4	d__Eukaryota
edefee629740d88cbd36acedfac950ec	Unassigned
179b05bc526bd76949d2becffb50ad38	Unassigned
55850488f7b8d600f187e13a8ccd09e9	Unassigned
acb4cb5a3633491bbca7c801ce8fdf48	Unassigned
f829b004edd50530fde6990eff1bab8d	d__Eukaryota
c589e455c227fb0933502ff9405150bf	Unassigned
68a9d7b2fc06ff4a5b0cb3e884ac4089	Unassigned
0901486114c0bbf399a977e58048fdb6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__gut_metagenome
3bf931a9b7c9b1a0c399ece69153c062	Unassigned
cb13fb28c338cabd1fc726a2f328ca44	Unassigned
9519d7b51007ea1a96d1fe8b0eb0c902	Unassigned
7d2c4aa42bc1e7c89f2f4a71807346f8	Unassigned
737f0a4adc58730e08db00cd11029314	Unassigned
956856e1884137f629f5b85239fc4625	d__Eukaryota
1bfcf51fb4eb6ab360535f9ca81fc7c3	Unassigned
56534d6771a5dee2ddd7a103d8e6d916	Unassigned
82d815b8d105b1570f8a31604efe244b	Unassigned
2cac20f632aa8b2a76810dd07a02f3fa	d__Bacteria
c7e3f611d16d6e2b624e8ac389c23bcc	Unassigned
814eaa94e573c52155f85bbca7c279ef	Unassigned
5c90e6b94c6fcaaa7d239ea9db22fa76	d__Bacteria; p__Bacteroidota; c__Bacteroidia
a079abb4c911f2f2a055262b67b7667a	d__Eukaryota
87ee5ca14d40af776372567b223fc029	Unassigned
5ec4b7a292c07f1e002ab75faa9ee205	Unassigned
d323a77869ef28feb3c59b47e269f32e	Unassigned
038934af05596dae7c6917412650c1cb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
06e9399146f8ad713f2599eed40902b1	Unassigned
d87742cc8e6fbbbe6c45a3b888e8d9fd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes
9176fa46651d864595d51552eadfe61f	Unassigned
8681db619afc6b0a253a9ebb6b40cd38	Unassigned
fea6b1861f136c85f761db5e20e75a5d	d__Eukaryota
716e3583b6b34c937abc670573572030	d__Eukaryota
d4ed1a1cfd7177e45e28740e4b5bc4ad	d__Bacteria
0685d005ad8e2d04e2f7bb74cd8b175b	Unassigned
bf78d08cfdaeff95ad7afe0b10cb1aab	d__Bacteria
ad15dcad530fba0db9d79ec39d93d74f	Unassigned
ce3ff1a2e5fbe4d4c84b802918a5ed42	Unassigned
33e03112c667033b59eb7287dc3f48c6	Unassigned
71a2889f88f4f4f7396fbfe53900139d	Unassigned
3b1cb8c1de062d009ab532fc4e1c3520	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia
04c3dad7f36890851bcf5127c9dd05d5	Unassigned
cdc534fd089c2c9c70f0b4fc22bbc737	Unassigned
c9ed2109b7ae2b29c7eadc732f120ffa	d__Eukaryota
8d46cbf2e024803c47ca500052b2d3ee	Unassigned
ecb1eda397af42b6b6f3267ed4c53051	Unassigned
872ac4e38e005eb8330377560c17902f	Unassigned
61be877149c6747362ee6425c1c6caa2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium
bb1bc06e9853ff8d671866dd44257ee1	d__Eukaryota
e706b6f3a71e819b0f4f924f56b314b8	Unassigned
573618c1010954155d0b090c6b4d095a	Unassigned
725a0bee78f71ce637d6017e2e32eea3	Unassigned
9667e619391d20746f7761b3d202e95d	Unassigned
bd11af46b27094d716618585fc440df9	Unassigned
b372a6061044bd69c8b5fc1ca70726f5	Unassigned
1cc72c3d93ad1d211f1da5e12104c262	Unassigned
e4600bf2f51ec44fde944e6a31feaf12	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
0ec2c47ee39af71939ae77da8c64dece	Unassigned
a5327c647556910d48c83b4b1c5825fe	d__Eukaryota
4b6fd523da22c6f7cd0f91183ac6fe61	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Flavonifractor
a44a052378bf401ed8d182e290f89312	Unassigned
e30d73749a0a1114ac4195d635f375d5	Unassigned
50e79d713ad08df415e7d73684e1c002	d__Eukaryota
64fa6909653f57d091a6717318dab2a6	Unassigned
b1103a7bfbe58a8ddf628edf1a7a3785	Unassigned
2fbf3938092add993427fd068b7e8ff4	Unassigned
5abcebb246dcff1524da3d4f1df3d666	Unassigned
519bc76cc63085e75d4ac6ff5ff47c17	Unassigned
08c246420f09727a583676f84df6d054	d__Eukaryota
d409f3d212a8bb057f30cff04a82280e	Unassigned
48bf6bd8bde3e08fe5033cc39ade077d	Unassigned
8047c986bddf1d144841b1d98c72cc3c	Unassigned
cb5eb67b941e187e2fe3e8af674762f3	Unassigned
75dc4127b24952ee8ec7f3cb2477fead	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1
e8833682541fc50a7c632c14b2d24ce2	Unassigned
dc14fd570b27db3842d74326b36de769	Unassigned
bb0191da8c1d8cd381269a5f07780792	d__Bacteria
554b7b4b3767220ba74553ecfbaaeefb	d__Eukaryota
456251c8d65f02376a5233ca9200001a	d__Eukaryota
6266f562fd43f8c607592ee360934e66	Unassigned
4f5e86c36349f22112fcfc8b57c6bf9a	d__Bacteria
ea1916e81833c41b7e4176de4d157d89	Unassigned
267a0db0bd7e8cf3e9b1e00cf88f49d9	Unassigned
a6dc19284b2a7590aea2833712437710	Unassigned
75f5aa665869a438d6d152f0d7d12efc	d__Eukaryota
c2ec6d27b0040c9ecccf92e54d192003	Unassigned
b9733ec41057da0067bf02000839ccb7	d__Bacteria
32de2c6a98130cd715b75909074767b1	Unassigned
5b26de9f277ba5be30482154b1925e03	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira
214d795949b3be11d69fdde173baa9c1	Unassigned
d96717856fb8fa38d1835dad079e1bb0	d__Bacteria
cbcacfb889d428a8a777c1d5e1935d78	Unassigned
5678d04c8332b170e5201bda617e3402	d__Bacteria
edf5a17a0874da3f0e8a3f4bf112e525	Unassigned
2ce70b333ece2f6e82b926b8297998bc	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter
f9840f0af4ab1483f6b59dde149a9f1a	d__Bacteria; p__Firmicutes; c__Clostridia
6707317fede7e401928e27d3af846044	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Micrococcus
